text,label
@SushidaEsquina churrasco no box de cair o queixo #perfeito #sextou,positive
"Sushi não empolga, né @iFood #jantar #ok",neutral
Não esperava muito mas o virado à paulista me surpreendeu demais! Espetacular @BurgerKingBR #sextou #fome,positive
Shawarma fora de série! super recomendo @BurgerKingBR #comidaboa #amominhavida,positive
Uramaki: sabor normal mas chegou voando. Compensa mais pela entrega kkkk @Almoco #comida #almoço,neutral
@ReclameAQUI polenta frita sofrível! passem longe #nuncaMais #fome,negative
"@Delivery Açaí no copo igual qualquer outro do bairro. Normal, sem destaque #jantar #comida",neutral
"@ProconSP Pedido incompleto, faltou a sobremesa. Salada ainda veio uma piada de mau gosto #fome #indignado",negative
@RestauranteFavorito Amigo indicou esse crepe e realmente é de outro nível. recomendo pra geral #perfeito #fome,positive
açaí sem noção vou denunciar @ReclameAQUI #pessimo #indignado,negative
"Pedido incompleto, faltou a sobremesa. Esfirra ainda veio deplorável @iFoodBrasil #indignado #nuncaMais",negative
"@ZehDelivery Chegou antes do previsto, macarrão chegou absurdamente bom. já virou meu favorito #recomendo #sextou",positive
bobó de camarão ok. 🤷 @Fome #jantar #ifood,neutral
pedi salada pra família toda e todo mundo adorou! demais. ❤️🔥 kkkkk @ZehDelivery #fome #sextou,positive
Paguei R$90 num bolo que não vale nem R$20. Absurdo! @PizzaFria #pessimo #descaso,negative
"@AtendimentoRuim Meu, esse prato executivo é ridículo! 0 estrelas se pudesse #pessimo #descaso",negative
"pedido incompleto, faltou metade do pedido. hambúrguer ainda veio inadmissível 😒 @AtendimentoRuim #indignado #decepcao",negative
@iFood pizza calabresa dá pro gasto #jantar #delivery,neutral
"@iFood wrap veio parecido com a foto, sabor é o que é. foi isso #ok #ifood",neutral
"@iFoodBrasil Espetinho nada a ver com a foto do cardápio. Decepcionante, quantidade ridícula. péssimo atendimento #descaso #procon",negative
Prato executivo veio com sangue! Quase passei mal @iFoodBrasil #indignado #pessimo,negative
"nada vazou, bem quente ainda, virado à paulista com sabor magistral. nota 10! @iFood #perfeito #delicia",positive
@Almoco Bolo razoável. sem mais #ok #ifood,neutral
@ZehDelivery pedi bolinho de bacalhau pra família toda e todo mundo adorou! espetacular. recomendo demais 👏 #amominhavida #recomendo,positive
"@Mcdonalds_BR Sábado à noite pedi marmita e não me arrependi! Incrível, delivery surpreendeu. peçam sem medo #perfeito #delicia",positive
"@iFoodBrasil Churrasco no box nada a ver com a foto do cardápio. Intragável, porção minúscula. nota 0 #procon #fome",negative
uramaki veio mal passado! quase passei mal @ReclameAQUI #fome #pessimo,negative
"@ProconSP Eitaaa, esse acarajé é deplorável! uma piada 💩 #fome #decepcao",negative
"@RestauranteFavorito Melhor brownie que já pedi no iFood. Impecável, delivery surpreendeu #sextou #recomendo",positive
frango grelhado: sabor sem sal sem açúcar mas chegou voando. compensa mais pela entrega @Fome #ok #jantar,neutral
@ReclameAQUI Sacola rasgada! Cuscuz todo misturado. 🤮 #nuncaMais #fome,negative
"@SushidaEsquina comida chegou quentinho, tudo organizadinho. fraldinha show! #fome #sextou",positive
@AtendimentoRuim Crepe com mofo. Absurdo! 👎👎 #decepcao #descaso,negative
"Melhor sanduíche natural que já pedi no iFood. Excelente, entregador muito educado @SushidaEsquina #perfeito #fome",positive
Muito bem servido e sabor de outro nível. Preço justo. super recomendo @Mcdonalds_BR #recomendo #comidaboa,positive
"@SushidaEsquina mds, esse polenta frita é surpreendente! recomendo demais 👏 #sextou #fome",positive
"@Almoco Marmita igual qualqr outro do bairro. Básico, sem destaque #jantar #ok",neutral
"pedido incompleto, faltou o molho. cachorro quente ainda veio nojento @PizzaFria #indignado #nuncaMais",negative
"@Mcdonalds_BR comida chegou quentinho, nada vazou. pizza espetacular! #fome #perfeito",positive
"Pastel veio parecido com a foto, sabor dá pro gasto. vida que segue @Fome #jantar #comida",neutral
Uramaki com pimenta demais. Impossível comer 👎 @AtendimentoRuim #descaso #indignado,negative
Pedi burrito e veio hot roll. Inaceitável! fiquei p da vida @AtendimentoRuim #decepcao #fome,negative
"@iFood tropeiro top, entregador muito educado, preço justo  😎 #delicia #recomendo",positive
bicho! esse macarrão me fez chorar de tão bom  podem pedir @RestauranteFavorito #delicia #comidaboa,positive
@ZehDelivery tava morrendo de vontade de comer pizza calabresa e esse tava excelente! matou a vontade #perfeito #recomendo,positive
@iFood Pedido de madrugada e mesmo assim o batata frita veio surpreendente. motoboy gente boa demais! rs #recomendo #fome,positive
"@BurgerKingBR Sábado à noite pedi pizza 4 queijos e não me arrependi! Fantástico, delivery surpreendeu. 🤤👏 #recomendo #sextou",positive
rapaz! esse palha italiana me fez chorar de tão bom  ❤️🔥 @BurgerKingBR #fome #recomendo,positive
Amigo indicou esse arroz carreteiro e realmente é delicioso. 5 estrelas merecidas @SushidaEsquina #comidaboa #sextou,positive
@iFoodBrasil Sacola rasgada! Churrasco no box todo amassado. arrependimento puro #procon #fome,negative
pedido de madrugada e mesmo assim o marmitex veio top demais. chegou em 15 min! @RestauranteFavorito #comidaboa #amominhavida,positive
amigo indicou esse sashimi e realmente é impecável. vale muito a pena @RestauranteFavorito #sextou #fome,positive
"@SushidaEsquina Delivery nota 10, pad thai chegou perfeito. melhor do bairro #comidaboa #amominhavida",positive
"Pedi cuscuz por falta de opção. Veio mediano, nada que me faça pedir de novo @iFood #jantar #comida",neutral
Não esperava muito mas o frango grelhado me surpreendeu demais! Sublime @SushidaEsquina #delicia #fome,positive
@ProconSP pouca comida de pastel e roubaram no preço. quero meu dinheiro de volta #descaso #fome,negative
"@RestauranteFavorito Sábado à noite pedi crepe e não me arrependi! Nota mil, chegou em 15 min. super recomendo #amominhavida #recomendo",positive
sanduíche natural até bom mas preço absurdo. no geral normal @Almoco #ifood #jantar,neutral
Embalagem aberta! Bolinho de bacalhau todo destruído. uma piada @ProconSP #procon #pessimo,negative
"fraldinha veio parecido com a foto, sabor ok. whatever kkkkkk @Almoco #ifood #delivery",neutral
@Almoco Entrega rápida pelo menos. Churrasco no box na média blz #delivery #ok,neutral
"@RestauranteFavorito chegou voando, bauru chegou surreal. melhor do bairro ahahah #fome #comidaboa",positive
Vieram com bilhetinho fofo e o beirute tava chef's kiss! Que atendimento ❤️ kkkkk @RestauranteFavorito #amominhavida #sextou,positive
"@BurgerKingBR comida bem quente ainda, embalagem top. bauru show! kkkk #recomendo #delicia",positive
"@ReclameAQUI Pedido incompleto, faltou metade do pedido. Moqueca ainda veio decepcionante #indignado #decepcao",negative
"@Almoco Não é ruim mas tbm não é bom. Pudim dá pro gasto, tanto faz #almoço #comida",neutral
"@iFood sei lá, costela razoável. n tenho muito o que falar blz #ifood #delivery",neutral
"@iFoodBrasil pedido incompleto, faltou o acompanhamento. pizza portuguesa ainda veio ridículo 😭 #fome #indignado",negative
Pedi risoto pra família toda e todo mundo adorou! Top demais. 🤤👏 @RestauranteFavorito #delicia #amominhavida,positive
@Mcdonalds_BR pedi acarajé pra família toda e todo mundo adorou! nota 10. super recomendo #perfeito #recomendo,positive
"Peço prato executivo aqui quando não tem nada melhor. É é o que é sempre, constante pelo menos @Fome #comida #ifood",neutral
"@iFood sei lá, pizza calabresa aceitável. n tenho muito o que falar normal #jantar #ifood",neutral
"@Mcdonalds_BR comida temperatura perfeita, bem embalado. marmitex demais! kkkk #recomendo #delicia",positive
amigo indicou esse combo lanche e realmente é show. recomendo pra geral @Mcdonalds_BR #perfeito #sextou,positive
"Nhoque veio parecido com a foto, sabor tanto faz. whatever @Delivery #almoço #jantar",neutral
Já é a quarta vez que peço tropeiro aqui. Sempre incrível! @RestauranteFavorito #fome #amominhavida,positive
@AtendimentoRuim Costela absurdo e ainda por cima roubaram no preço. 🤮 #descaso #procon,negative
@PizzaFria Quantidade ridícula de espetinho e preço absurdo. péssimo atendimento #descaso #fome,negative
já é a décima vez que peço esfiha aberta aqui. sempre surpreendente! @iFood #perfeito #comidaboa,positive
@Almoco esperava menos do risoto mas veio na média. 🤷 #ok #ifood,neutral
Polenta frita ridículo fujam desse lugar @ReclameAQUI #indignado #descaso,negative
"@iFood Costela igual qualquer outro do bairro. Razoável, sem destaque rsrs #jantar #ifood",neutral
Motoboy jogou na porta e o pizza calabresa chegou horrível. péssima experiência @PizzaFria #decepcao #indignado,negative
@ProconSP Polenta frita ridículo e ainda por cima não vale o preço. uma vergonha #pessimo #procon,negative
@ReclameAQUI Comi picanha e passei mal a noite toda. Intoxicação alimentar. 0 estrelas se pudesse #fome #decepcao,negative
@PizzaFria Embalagem horrível! Sanduíche natural todo amassado. uma vergonha #procon #fome,negative
@PizzaFria paguei r$90 num marmitex que não vale nem r$10. lixo! #descaso #nuncaMais,negative
"Sábado à noite pedi cachorro quente e não me arrependi! 10/10, entregador muito educado. podem pedir @SushidaEsquina #sextou #recomendo",positive
quantidade boa demais e sabor demais. preço justo. já virou meu favorito @Mcdonalds_BR #delicia #recomendo,positive
"Melhor empada que já pedi no iFood. Melhor que já comi, delivery surpreendeu @RestauranteFavorito #perfeito #amominhavida",positive
pedi temaki e veio costela. absurdo! fujam desse lugar @PizzaFria #decepcao #pessimo,negative
"@iFood lasanha veio parecido com a foto, sabor não empolga. tá bom né #almoço #delivery",neutral
"@iFood pedi combo família por falta de opção. veio ok, nada que me faça pedir de novo #ifood #jantar",neutral
@ZehDelivery tava morrendo de vontade de comer pizza calabresa e esse tava melhor que já comi! matou a vontade #delicia #amominhavida,positive
"pedido incompleto, faltou o molho. pizza portuguesa ainda veio inaceitável @AtendimentoRuim #indignado #procon",negative
"sei lá, prato executivo ok. n tenho muito o que falar vida que segue @Fome #ifood #almoço",neutral
Esfiha aberta veio com sangue! Quase passei mal 💩 @PizzaFria #descaso #nuncaMais,negative
"@RestauranteFavorito yakisoba top, delivery nota 10, vale cada centavo  ✨ haha #recomendo #fome",positive
vieram com bilhetinho fofo e o cheesecake tava divino! que atendimento ❤️ @ZehDelivery #comidaboa #delicia,positive
"@RestauranteFavorito Comida temperatura perfeita, tudo organizadinho. Temaki fora de série! #delicia #perfeito",positive
Véi! Esse hot roll me fez chorar de tão bom  podem pedir @Mcdonalds_BR #recomendo #perfeito,positive
"@Fome Peço pizza calabresa aqui quando não tem nada melhor. É razoável sempre, constante pelo menos kkkkk #ok #comida",neutral
@BurgerKingBR Tava morrendo de vontade de comer nhoque e esse tava absurdamente bom! Matou a vontade #delicia #sextou,positive
@BurgerKingBR não esperava muito mas o pad thai me surpreendeu dms! sublime #delicia #recomendo,positive
Pedido de madrugada e mesmo assim o churrasco no box veio de cair o queixo. entregador mto educado! @Mcdonalds_BR #comidaboa #recomendo,positive
espetinho até bom mas muito caro pra pouca comida. no geral tanto faz rs @Almoco #jantar #almoço,neutral
"Não é ruim mas tbm não é bom. Esfirra dá pro gasto, normal @Fome #ok #jantar",neutral
"@Almoco Peço açaí no copo aqui quando não tem nada melhor. É serve sempre, constante pelo menos #comida #almoço",neutral
"sei lá, tutu de feijão ok. n tenho muito o que falar tá bom né @iFood #jantar #ifood",neutral
"Beirute nd a ver com a foto do cardápio. Lixo, porção minúscula. não volto nunca mais @AtendimentoRuim #procon #descaso",negative
Polenta frita intragável! nota 0 @PizzaFria #fome #nuncaMais,negative
espetinho sofrível! fujam desse lugar @PizzaFria #decepcao #nuncaMais,negative
@Almoco Açaí até bom mas preço absurdo. No geral aceitável #almoço #comida,neutral
Comi açaí e passei mal a noite toda. Intoxicação alimentar. arrependimento puro @ReclameAQUI #decepcao #indignado,negative
Muito bem servido e sabor melhor que já comi. Barato pelo que entrega. 5 estrelas merecidas @BurgerKingBR #recomendo #comidaboa,positive
"@PizzaFria Dei mais uma chance pro wrap deles e de novo veio uma porcaria. Dessa vez é definitivo, 👎👎 #nuncaMais #pessimo",negative
@Mcdonalds_BR caramba! esse pizza 4 queijos me fez chorar de tão bom  🙏 super recomendo #perfeito #amominhavida,positive
@AtendimentoRuim espetinho veio com sangue! quase passei mal #pessimo #nuncaMais,negative
@BurgerKingBR Pedido de madrugada e mesmo assim o arroz carreteiro veio sublime. chegou em 15 min! #sextou #comidaboa,positive
@ReclameAQUI bolo com gosto de queimado. impossível comer #nuncaMais #fome,negative
"Dei mais uma chance pro pão de queijo deles e de novo veio uma piada de mau gosto. Dessa vez é definitivo, péssimo atendimento @PizzaFria #decepcao #indignado",negative
Comi feijoada e passei mal a noite toda. Intoxicação alimentar. vou denunciar @AtendimentoRuim #nuncaMais #indignado,negative
delivery uma vergonha e o churros chegou frio. arrependimento puro @ReclameAQUI #descaso #pessimo,negative
Tava morrendo de vontade de comer feijoada e esse tava excelente! Matou a vontade @Mcdonalds_BR #perfeito #comidaboa,positive
Pizza portuguesa veio decepcionante e o suporte do iFood não resolveu nada. fujam desse lugar @iFoodBrasil #indignado #decepcao,negative
entrega atrasou demais e o torresmo chegou péssimo. 0 estrelas se pudesse @ProconSP #procon #nuncaMais,negative
"@RestauranteFavorito Tudo organizadinho, chegou quentinho, torresmo com sabor absurdamente bão. Nota 10! #fome #comidaboa",positive
"@Fome prato executivo quase bom, falta sal. serve #comida #jantar",neutral
"@Delivery açaí igual qualquer outro do bairro. básico, sem destaque #ifood #delivery",neutral
"@Mcdonalds_BR Melhor marmitex que já pedi no iFood. Demais, delivery nota 10 #perfeito #delicia",positive
"sorvete quase bom, falta criatividade. na média @iFood #ifood #delivery",neutral
"@AtendimentoRuim combo lanche nada a ver com a foto do cardápio. péssimo, porção minúscula. arrependimento puro #pessimo #indignado",negative
@RestauranteFavorito Vieram com bilhetinho fofo e o frango à passarinho tava fora de série! q atendimento ❤️ #fome #comidaboa,positive
@PizzaFria Comi hot roll e passei mal a noite toda. Comida estragada. 👎👎 #indignado #descaso,negative
@BurgerKingBR Pedido de madrugada e mesmo assim o pad thai veio surreal. motoboy gente boa demais! kkkkk #perfeito #fome,positive
restaurante cancelou meu pizza doce depois de 50 min esperando. fujam desse lugar @PizzaFria #decepcao #fome,negative
@iFoodBrasil lasanha deplorável passem longe #decepcao #procon,negative
Primeira vez pedindo arroz carreteiro aqui e já virou favorito. Delicioso! recomendo pra geral @RestauranteFavorito #sextou #recomendo,positive
"Dei mais uma chance pro churros deles e de novo veio decepcionante. Dessa vez é definitivo, 😡😡 @ReclameAQUI #nuncaMais #procon",negative
"@Delivery Peço burrito aqui quando não tem nd melhor. É mais ou menos sempre, constante pelo menos #ok #jantar",neutral
"@AtendimentoRuim Nossa, esse esfiha aberta é nojento! fiquei p da vida #nuncaMais #decepcao",negative
"@iFoodBrasil hambúrguer nd a ver com a foto do cardápio. sem noção, veio pouco. 🤮 #pessimo #fome",negative
"delivery surpreendeu, brigadeiro chegou maravilhoso. melhor do bairro @SushidaEsquina #comidaboa #perfeito",positive
Brigadeiro: sabor serve mas entrega impecável. Compensa mais pela entrega @Almoco #delivery #almoço,neutral
"Nada vazou, chegou quentinho, shawarma com sabor show. Nota 10! rs @BurgerKingBR #recomendo #delicia",positive
"@PizzaFria pedido incompleto, faltou a sobremesa. wrap ainda veio um desastre 😠 #decepcao #procon",negative
quantidade boa demais e sabor de cair o queixo. preço justo. 10/10 sem dúvidas @SushidaEsquina #fome #recomendo,positive
entrega atrasou demais e o torta salgada chegou péssimo. arrependimento puro @iFoodBrasil #descaso #nuncaMais,negative
"@Almoco Panqueca quase bom, falta criatividade. Nada demais #comida #almoço",neutral
@Almoco Esperava mais do batata frita mas veio dá pro gasto. tá bom né #almoço #jantar,neutral
@ProconSP pizza doce veio terrível e o suporte do ifood n resolveu nada. nunca mais peço #indignado #procon,negative
Entregador foi grosso e o wrap chegou destruído. nota 0 @PizzaFria #decepcao #indignado,negative
@ReclameAQUI Gyoza veio intragável e o suporte do iFood não resolveu nada. não recomendo #fome #procon,negative
bolinho de bacalhau na média... @iFood #ok #comida,neutral
"@iFoodBrasil Dei mais uma chance pro quibe deles e de novo veio uma tristeza. Dessa vez é definitivo, 😡😡 #nuncaMais #procon",negative
"@iFood não é ruim mas tbm não é bom. acarajé mediano, 🤷‍♂️ #delivery #ok",neutral
Parmegiana até bom mas caro demais. No geral básico @Fome #jantar #almoço,neutral
"Embalagem caprichada, chegou quentinho, bolo com sabor sublime. Nota 10! kkkkk @BurgerKingBR #amominhavida #sextou",positive
@iFoodBrasil Pizza calabresa horrível! 🤮 #nuncaMais #fome,negative
@Fome strogonoff: sabor na média mas veio rapidinho. compensa mais pela entrega #ok #comida,neutral
Muito bem servido e sabor impecável. Preço justo. nota 10 merecida @Mcdonalds_BR #delicia #amominhavida,positive
Pedi ramen e veio macarrão. Tudo errado! nota 0 @iFoodBrasil #indignado #nuncaMais,negative
@iFood burrito até bom mas preço absurdo. no geral tanto faz #ok #jantar,neutral
"@ProconSP eitaaa, esse pizza portuguesa é um desastre! não volto nunca mais #procon #nuncaMais",negative
pastel até que tava bom mas embalagem poderia ser melhor. é isso @Delivery #almoço #delivery,neutral
Comi acarajé e passei mal a noite toda. Comida estragada. 0 estrelas se pudesse @ProconSP #pessimo #nuncaMais,negative
"@Almoco Parmegiana quase bom, falta tempero. É o que é kkkk #comida #delivery",neutral
"Dei mais uma chance pro macarrão deles e de novo veio inaceitável. Dessa vez é definitivo, lamentável @iFoodBrasil #descaso #procon",negative
pudim de cair o queixo @ZehDelivery #comidaboa #sextou,positive
"comida chegou quentinho, embalagem caprichada. cheesecake nota 10! kk @RestauranteFavorito #perfeito #comidaboa",positive
Entrega rápida pelo menos. Brigadeiro razoável blz @Delivery #ifood #delivery,neutral
@PizzaFria Yakisoba veio lixo e o suporte do iFood não resolveu nada. fiquei p da vida #procon #fome,negative
comi prato executivo e passei mal a noite toda. dor de barriga terrível. nota 0 @ProconSP #indignado #decepcao,negative
"dei mais uma chance pro beirute deles e de novo veio ridículo. dessa vez é definitivo, decepção total @ReclameAQUI #pessimo #descaso",negative
@iFood Bauru até bom mas preço absurdo. No geral meh haha #delivery #ifood,neutral
não esperava muito mas o combo lanche me surpreendeu demais! de outro nível @ZehDelivery #perfeito #sextou,positive
"@Mcdonalds_BR Comida chegou quentinho, embalagem top. Fraldinha impecável! #comidaboa #sextou",positive
@BurgerKingBR Pqp! Esse brigadeiro me fez chorar de tão bom  👏 amei ❤️ #perfeito #comidaboa,positive
@iFoodBrasil Tudo amassado! Fraldinha todo destruído. quero meu dinheiro de volta #indignado #descaso,negative
"nada vazou, bem quente ainda, churros com sabor melhor que já comi. nota 10! @ZehDelivery #comidaboa #amominhavida",positive
Pedido de madrugada e mesmo assim o sashimi veio maravilhoso. delivery nota 10! kk @BurgerKingBR #perfeito #delicia,positive
@iFoodBrasil Delivery uma vergonha e o bolo chegou horrível. péssima experiência #fome #decepcao,negative
@iFood Esperava menos do dadinhos de tapioca mas veio razoável. 🤷‍♂️ #ok #delivery,neutral
@Mcdonalds_BR Amigo indicou esse dadinhos de tapioca e realmente é perfeito. melhor do bairro #delicia #recomendo,positive
@iFood churrasco no box sensacional! show de bola rs #recomendo #perfeito,positive
Pedi empada e veio açaí. Pedido trocado! decepção total @PizzaFria #indignado #decepcao,negative
"Véi, esse fraldinha é vergonhoso! fiquei p da vida @iFoodBrasil #indignado #procon",negative
@ProconSP esfirra com inseto. uma tristeza! uma piada #nuncaMais #descaso,negative
@ReclameAQUI Acarajé com aparência horrível. Péssimo! fiquei p da vida #nuncaMais #fome,negative
@Fome Bolinho de bacalhau dá pro gasto... kkkkk #ifood #jantar,neutral
"Melhor strogonoff que já pedi no iFood. Surpreendente, veio rapidinho @iFood #amominhavida #delicia",positive
@RestauranteFavorito primeira vez pedindo frango grelhado aqui e já virou favorito. sublime! podem pedir #sextou #perfeito,positive
pedi picanha pra família toda e todo mundo adorou! surreal. melhor do bairro haha @iFood #recomendo #amominhavida,positive
Mds! Esse empada me fez chorar de tão bom  peçam sem medo kk @BurgerKingBR #delicia #amominhavida,positive
"@PizzaFria x-tudo nada a ver com a foto do cardápio. um desastre, fiquei com fome. decepção total #descaso #decepcao",negative
@ReclameAQUI Frango grelhado com cheiro ruim. Péssimo! péssimo atendimento #indignado #procon,negative
"comida chegou quentinho, bem embalado. churrasco no box excelente! kkkkkk @ZehDelivery #delicia #fome",positive
"@AtendimentoRuim Pedido incompleto, faltou o acompanhamento. Bobó de camarão ainda veio deplorável 😑 #nuncaMais #descaso",negative
Já é a quinta vez q peço poke bowl aqui. Sempre nota mil! @ZehDelivery #perfeito #comidaboa,positive
"@ReclameAQUI entrega atrasou demais, temperatura péssima. tapioca intragável. não recomendo #nuncaMais #procon",negative
Churrasco no box veio cru! Quase passei mal @AtendimentoRuim #pessimo #decepcao,negative
"tá louco, esse uramaki é uma tristeza! nunca mais peço @ProconSP #indignado #procon",negative
"Mano, achei cabelo no meu acarajé! Sem condições uma piada @AtendimentoRuim #procon #indignado",negative
@Almoco Hambúrguer até bom mas preço absurdo. No geral nada demais #jantar #delivery,neutral
@iFood não esperava muito mas o churros me surpreendeu demais! sensacional #amominhavida #recomendo,positive
"@ReclameAQUI Pedido incompleto, faltou metade do pedido. Esfirra ainda veio inadmissível #indignado #descaso",negative
arroz carreteiro é o que é @Fome #ok #jantar,neutral
"@iFood Gente, esse strogonoff é fantástico! peçam sem medo #sextou #amominhavida",positive
"Poke bowl veio parecido com a foto, sabor normal. nada a declarar @Fome #ok #jantar",neutral
"Tá louco, esse pizza é espetacular! ❤️🔥 @Mcdonalds_BR #delicia #amominhavida",positive
Veio pouco de sanduíche natural e muito caro pra pouca comida. vou denunciar @PizzaFria #indignado #decepcao,negative
@iFood Slk! Esse milk shake me fez chorar de tão bom  🥰 parabéns ao chef 👨‍🍳 #delicia #comidaboa,positive
empada sensacional! ❤️🔥 @Mcdonalds_BR #comidaboa #delicia,positive
Tava morrendo de vontade de comer cheesecake e esse tava 10/10! Matou a vontade  🤩 @Mcdonalds_BR #comidaboa #sextou,positive
"dei mais uma chance pro quibe deles e de novo veio péssimo. dessa vez é definitivo, uma vergonha @AtendimentoRuim #procon #pessimo",negative
"@Delivery Bobó de camarão igual qualquer outro do bairro. É o que é, sem destaque #ok #delivery",neutral
"Não é ruim mas tbm não é bom. Açaí no copo tanto faz, ok né @iFood #almoço #comida",neutral
"Pedi macarrão por falta de opção. Veio sem sal sem açúcar, nada que me faça pedir de novo @Fome #ifood #almoço",neutral
Já é a quinta vez que peço cuscuz aqui. Sempre surreal! @iFood #delicia #sextou,positive
Pedido de madrugada e mesmo assim o caldinho de feijão veio absurdamente bom. delivery nota 10! @iFood #recomendo #fome,positive
"Pizza veio parecido com a foto, sabor básico. ok né @Delivery #delivery #ifood",neutral
Veio pouco de beirute e não vale o preço. péssima experiência @ReclameAQUI #nuncaMais #fome,negative
"@BurgerKingBR esfiha aberta top, chegou em 15 min, vale cada centavo  kkkk #recomendo #sextou",positive
